TIMESTAMP,FORECAST
20131101 1:00,0.342107701920721
20131101 2:00,0.34432053549503944
20131101 3:00,0.3420571625570577
20131101 4:00,0.334426318047822
20131101 5:00,0.3471063172696052
20131101 6:00,0.3493465750553488
20131101 7:00,0.3108785785361345
20131101 8:00,0.1970170238673319
20131101 9:00,0.1239786290953031
20131101 10:00,0.07775627783533917
20131101 11:00,0.027596936303753705
20131101 12:00,0.06973184722586129
20131101 13:00,0.08208398077702014
20131101 14:00,0.04212062334368752
20131101 15:00,-0.0734617586009221
20131101 16:00,0.003482841908643758
20131101 17:00,0.022441695562461922
20131101 18:00,0.04156287538384812
20131101 19:00,0.11227933940373297
20131101 20:00,0.017633520506010192
20131101 21:00,0.01901699104432858
20131101 22:00,0.0759552167845961
20131101 23:00,0.1304778170448349
20131102 0:00,0.18576987080298096
20131102 1:00,0.421931102392295
20131102 2:00,0.4694229955095483
20131102 3:00,0.5336840865077555
20131102 4:00,0.6044425606825403
20131102 5:00,0.6314040988010672
20131102 6:00,0.5843455009835208
20131102 7:00,0.520746869036081
20131102 8:00,0.4849223473748015
20131102 9:00,0.4822351938045966
20131102 10:00,0.42959785178800153
20131102 11:00,0.3774643293855399
20131102 12:00,0.29388419759232187
20131102 13:00,0.43899422341045075
20131102 14:00,0.541443294330296
20131102 15:00,0.28397040157437586
20131102 16:00,0.33726334207066616
20131102 17:00,0.4484114053997847
20131102 18:00,0.5024726608203427
20131102 19:00,0.4380945756555871
20131102 20:00,0.3597107977876329
20131102 21:00,0.4007899683558321
20131102 22:00,0.4803966994294511
20131102 23:00,0.5733367445155149
20131103 0:00,0.5616529590435912
20131103 1:00,0.5043742857242361
20131103 2:00,0.4157925100405762
20131103 3:00,0.5559221125006184
20131103 4:00,0.588983525777043
20131103 5:00,0.5666212247065732
20131103 6:00,0.5654907137748781
20131103 7:00,0.5618090217850129
20131103 8:00,0.5568168409679592
20131103 9:00,0.49074454993017663
20131103 10:00,0.4186607894991948
20131103 11:00,0.4474947338000624
20131103 12:00,0.5827050702394025
20131103 13:00,0.5959178744961113
20131103 14:00,0.6345497204485786
20131103 15:00,0.6886696910393821
20131103 16:00,0.727928289017977
20131103 17:00,0.7542000575829937
20131103 18:00,0.7753998333023189
20131103 19:00,0.7901932036619794
20131103 20:00,0.8080375485441691
20131103 21:00,0.8424632219602421
20131103 22:00,0.9079277884130981
20131103 23:00,0.8438229070697849
20131104 0:00,0.7486728581344753
20131104 1:00,0.7037938050519821
20131104 2:00,0.6164786761465966
20131104 3:00,0.5441298433401791
20131104 4:00,0.4664364743543286
20131104 5:00,0.4273789015112635
20131104 6:00,0.4189904094959586
20131104 7:00,0.4211885407877262
20131104 8:00,0.43690701415903505
20131104 9:00,0.3337195820899615
20131104 10:00,0.3740638586811503
20131104 11:00,0.44363278288374525
20131104 12:00,0.4875848342576214
20131104 13:00,0.518459744202131
20131104 14:00,0.5472193513918886
20131104 15:00,0.5686563798504456
20131104 16:00,0.6061858621607805
20131104 17:00,0.6406556540326342
20131104 18:00,0.6291179229536679
20131104 19:00,0.6003134474010228
20131104 20:00,0.5811528418167637
20131104 21:00,0.6549669042172452
20131104 22:00,0.7158067851360121
20131104 23:00,0.7311622142670056
20131105 0:00,0.6411412496611066
20131105 1:00,0.45836501193123863
20131105 2:00,0.35286746506200706
20131105 3:00,0.27582003346149875
20131105 4:00,0.21957996340377545
20131105 5:00,0.17636414188652383
20131105 6:00,0.1265191507176634
20131105 7:00,0.11105562891878218
20131105 8:00,0.19068772439093762
20131105 9:00,0.27718947400759975
20131105 10:00,0.357809900447376
20131105 11:00,0.34961315710759966
20131105 12:00,0.33966169830572485
20131105 13:00,0.3428602396692839
20131105 14:00,0.3455423886978025
20131105 15:00,0.34458869260627456
20131105 16:00,0.3227578846524882
20131105 17:00,0.30804870331986295
20131105 18:00,0.3185262723805652
20131105 19:00,0.33514626554443855
20131105 20:00,0.3454805853407465
20131105 21:00,0.4260973010361662
20131105 22:00,0.4381968319289021
20131105 23:00,0.4951338698595062
20131106 0:00,0.4911890587898418
20131106 1:00,0.38628977933333136
20131106 2:00,0.31027245322800023
20131106 3:00,0.2554804246017171
20131106 4:00,0.2332558390658055
20131106 5:00,0.23157285307559128
20131106 6:00,0.22485523030880705
20131106 7:00,0.21040822150405836
20131106 8:00,0.14240782443780214
20131106 9:00,0.14372678446950038
20131106 10:00,0.1238412571555288
20131106 11:00,0.2653008018367695
20131106 12:00,0.2493308459421129
20131106 13:00,0.3858044484260154
20131106 14:00,0.4724428931930588
20131106 15:00,0.511522181744476
20131106 16:00,0.4798288416822489
20131106 17:00,0.36002803471781236
20131106 18:00,0.2214219774300374
20131106 19:00,0.1708995563164179
20131106 20:00,0.18561466954774303
20131106 21:00,0.23886393850761345
20131106 22:00,0.12236620399952924
20131106 23:00,0.088714052626299
20131107 0:00,0.24093396002585943
20131107 1:00,0.333297786313047
20131107 2:00,0.39915797868386343
20131107 3:00,0.3092033674961907
20131107 4:00,0.373342554717688
20131107 5:00,0.4599975526885148
20131107 6:00,0.5687085406620909
20131107 7:00,0.7686947827688764
20131107 8:00,0.6806089260342951
20131107 9:00,0.37329346867873975
20131107 10:00,0.07855780449011388
20131107 11:00,-0.024034980420278712
20131107 12:00,0.37044825005526244
20131107 13:00,0.3991312076537989
20131107 14:00,0.43137155932859167
20131107 15:00,0.22397609770637017
20131107 16:00,0.5500987613356065
20131107 17:00,0.6204342868253558
20131107 18:00,0.662014069866981
20131107 19:00,0.6169973319386275
20131107 20:00,0.6455508429943704
20131107 21:00,0.6409844306854864
20131107 22:00,0.7148081785967715
20131107 23:00,0.7662769499501922
20131108 0:00,0.790250916860614
20131108 1:00,0.7685999701015225
20131108 2:00,0.7659757591036727
20131108 3:00,0.769948966696677
20131108 4:00,0.8055425381607995
20131108 5:00,0.8169348768620259
20131108 6:00,0.7559674326708028
20131108 7:00,0.7088839775260214
20131108 8:00,0.6579526950163141
20131108 9:00,0.5735446252098615
20131108 10:00,0.48126455799629947
20131108 11:00,0.40514755553218723
20131108 12:00,0.34779271948040685
20131108 13:00,0.31040699956982704
20131108 14:00,0.28603047696898803
20131108 15:00,0.3130602634882251
20131108 16:00,0.26414292907839104
20131108 17:00,0.27017520908463055
20131108 18:00,0.29432059014329137
20131108 19:00,0.25862666495453357
20131108 20:00,0.247421575808362
20131108 21:00,0.33598660375310274
20131108 22:00,0.4614037946517809
20131108 23:00,0.510591546075428
20131109 0:00,0.4778252890214329
20131109 1:00,0.37747247686408864
20131109 2:00,0.40440011030360784
20131109 3:00,0.44989642630307264
20131109 4:00,0.5049437026808699
20131109 5:00,0.5313885987740397
20131109 6:00,0.5367783666522152
20131109 7:00,0.54622541934889
20131109 8:00,0.5769418178129784
20131109 9:00,0.5471144924027393
20131109 10:00,0.4227875758495036
20131109 11:00,0.36435977909880285
20131109 12:00,0.323765487871238
20131109 13:00,0.41942614293358566
20131109 14:00,0.5061457154188318
