TIMESTAMP,FORECAST
20131101 1:00,0.24314962327480316
20131101 2:00,0.24910935759544373
20131101 3:00,0.2547265887260437
20131101 4:00,0.26002100110054016
20131101 5:00,0.265011191368103
20131101 6:00,0.2697145938873291
20131101 7:00,0.2741476893424988
20131101 8:00,0.27832603454589844
20131101 9:00,0.28226426243782043
20131101 10:00,0.2859761714935303
20131101 11:00,0.2894747853279114
20131101 12:00,0.2927723228931427
20131101 13:00,0.29588034749031067
20131101 14:00,0.29880979657173157
20131101 15:00,0.301570862531662
20131101 16:00,0.3041732609272003
20131101 17:00,0.3066261112689972
20131101 18:00,0.30893799662590027
20131101 19:00,0.311117023229599
20131101 20:00,0.31317082047462463
20131101 21:00,0.315106600522995
20131101 22:00,0.3169311285018921
20131101 23:00,0.3186508119106293
20131102 0:00,0.32027167081832886
20131102 1:00,0.3217993676662445
20131102 2:00,0.323239266872406
20131102 3:00,0.32459643483161926
20131102 4:00,0.3258756101131439
20131102 5:00,0.32708126306533813
20131102 6:00,0.32821762561798096
20131102 7:00,0.32928869128227234
20131102 8:00,0.33029821515083313
20131102 9:00,0.3312497138977051
20131102 10:00,0.3321465253829956
20131102 11:00,0.3329917788505554
20131102 12:00,0.3337884843349457
20131102 13:00,0.33453941345214844
20131102 14:00,0.3352471888065338
20131102 15:00,0.33591428399086
20131102 16:00,0.3365430533885956
20131102 17:00,0.3371356725692749
20131102 18:00,0.3376942574977875
20131102 19:00,0.3382207155227661
20131102 20:00,0.33871692419052124
20131102 21:00,0.33918461203575134
20131102 22:00,0.33962541818618774
20131102 23:00,0.3400408923625946
20131103 0:00,0.3404324948787689
20131103 1:00,0.34080156683921814
20131103 2:00,0.3411494493484497
20131103 3:00,0.34147733449935913
20131103 4:00,0.34178638458251953
20131103 5:00,0.34207770228385925
20131103 6:00,0.3423522710800171
20131103 7:00,0.34261104464530945
20131103 8:00,0.34285497665405273
20131103 9:00,0.3430848717689514
20131103 10:00,0.34330153465270996
20131103 11:00,0.34350576996803284
20131103 12:00,0.34369826316833496
20131103 13:00,0.34387969970703125
20131103 14:00,0.34405067563056946
20131103 15:00,0.3442118465900421
20131103 16:00,0.3443637490272522
20131103 17:00,0.3445069491863251
20131103 18:00,0.34464189410209656
20131103 19:00,0.34476909041404724
20131103 20:00,0.34488895535469055
20131103 21:00,0.3450019359588623
20131103 22:00,0.3451084792613983
20131103 23:00,0.3452088534832001
20131104 0:00,0.345303475856781
20131104 1:00,0.345392644405365
20131104 2:00,0.3454766869544983
20131104 3:00,0.3455559015274048
20131104 4:00,0.34563058614730835
20131104 5:00,0.3457009792327881
20131104 6:00,0.3457673192024231
20131104 7:00,0.3458298444747925
20131104 8:00,0.34588876366615295
20131104 9:00,0.3459443151950836
