TIMESTAMP,FORECAST
20131101 1:00,0.362344442155995
20131101 2:00,0.36777586332697876
20131101 3:00,0.3684625555514849
20131101 4:00,0.36287004099330555
20131101 5:00,0.37647506134957837
20131101 6:00,0.3792179164308239
20131101 7:00,0.34265996469178384
20131101 8:00,0.23355177377030212
20131101 9:00,0.1651191246369751
20131101 10:00,0.03897707923376105
20131101 11:00,0.001534952461423461
20131101 12:00,0.04883507686981767
20131101 13:00,0.06770571983484008
20131101 14:00,0.0313431174994189
20131101 15:00,-0.019320059857101446
20131101 16:00,0.05421088893844522
20131101 17:00,0.07686622243580082
20131101 18:00,0.09919723189264879
20131101 19:00,0.07038053641449243
20131101 20:00,-0.01770712354466862
20131101 21:00,0.006751313249054633
20131101 22:00,0.08202706353758729
20131101 23:00,0.14236500269072808
20131102 0:00,0.2052287146367167
20131102 1:00,0.434415275597245
20131102 2:00,0.484043431072825
20131102 3:00,0.5500932100121259
20131102 4:00,0.6231530571823323
20131102 5:00,0.6515064238285464
20131102 6:00,0.6064720611213618
20131102 7:00,0.5459843052425646
20131102 8:00,0.518975889123428
20131102 9:00,0.5219088276372889
20131102 10:00,0.4712896484179393
20131102 11:00,0.42076358740859177
20131102 12:00,0.34039502904814584
20131102 13:00,0.4763367768500988
20131102 14:00,0.5762425528776937
20131102 15:00,0.33001995863342876
20131102 16:00,0.38011231028849035
20131102 17:00,0.48697509348322077
20131102 18:00,0.5406427350007763
20131102 19:00,0.4800086230563202
20131102 20:00,0.404557307947758
20131102 21:00,0.4467036530684557
20131102 22:00,0.5254586621854641
20131102 23:00,0.5172021950554138
20131103 0:00,0.50670739772699
20131103 1:00,0.4502464547596209
20131103 2:00,0.4601864554398034
20131103 3:00,0.5940547246660702
20131103 4:00,0.6266736536378811
20131103 5:00,0.605368088400225
20131103 6:00,0.6042695754596431
20131103 7:00,0.6012561540561281
20131103 8:00,0.5970636513159935
20131103 9:00,0.5330543554972765
20131103 10:00,0.4637455509908407
20131103 11:00,0.39765149129081057
20131103 12:00,0.5388882705363945
20131103 13:00,0.5539241838440336
20131103 14:00,0.5929355573597515
20131103 15:00,0.6465263261178255
20131103 16:00,0.685273469796624
20131103 17:00,0.7112639271570402
20131103 18:00,0.7323265948634697
20131103 19:00,0.7474335988718775
20131103 20:00,0.7658943672333255
20131103 21:00,0.8007623856862598
20131103 22:00,0.8658609385455367
20131103 23:00,0.8048833028362203
20131104 0:00,0.7130381424770836
20131104 1:00,0.6686655465393154
20131104 2:00,0.5837743401767547
20131104 3:00,0.5131028576804408
20131104 4:00,0.43718420020259807
20131104 5:00,0.398607649124264
20131104 6:00,0.39003636180256684
20131104 7:00,0.3919146540933692
20131104 8:00,0.40668205200234375
20131104 9:00,0.3063472895878135
20131104 10:00,0.3457000989461228
20131104 11:00,0.4134696284549367
20131104 12:00,0.4572341218058551
20131104 13:00,0.488730236674503
20131104 14:00,0.5181192490761021
20131104 15:00,0.5403150920239667
20131104 16:00,0.5776454586085067
20131104 17:00,0.6118310735956398
20131104 18:00,0.601233545806818
20131104 19:00,0.5739338164107958
20131104 20:00,0.5559868656095779
20131104 21:00,0.6286114199097388
20131104 22:00,0.6890190340514
20131104 23:00,0.7054219919413014
20131105 0:00,0.6190355103536574
20131105 1:00,0.4393810970003549
20131105 2:00,0.337972577329461
20131105 3:00,0.2634544967077479
20131105 4:00,0.20812361797087053
20131105 5:00,0.1644944352257587
20131105 6:00,0.11478080714375147
20131105 7:00,0.09753690186577546
20131105 8:00,0.1730972631398458
20131105 9:00,0.2566007512250956
20131105 10:00,0.3346630875030781
20131105 11:00,0.32821306112347354
20131105 12:00,0.32061253145059915
20131105 13:00,0.3259373184640138
20131105 14:00,0.3305076420786637
20131105 15:00,0.3316141475175706
20131105 16:00,0.3123778004391757
20131105 17:00,0.29977641349756434
20131105 18:00,0.31037645820379667
20131105 19:00,0.3271414917189702
20131105 20:00,0.3384253385855882
20131105 21:00,0.41822723724001687
20131105 22:00,0.43141684266106517
20131105 23:00,0.4884431647798346
20131106 0:00,0.4862539371693805
20131106 1:00,0.3879816806875954
20131106 2:00,0.31669479588733523
20131106 3:00,0.2674782528458882
20131106 4:00,0.2506085034720952
20131106 5:00,0.25219941361555875
20131106 6:00,0.24756975636639672
20131106 7:00,0.2352835661568382
20131106 8:00,0.17020744896021645
20131106 9:00,0.17070796681033423
20131106 10:00,0.14143876073000933
20131106 11:00,0.26673610397712905
20131106 12:00,0.24654851980149411
20131106 13:00,0.3793985454444982
20131106 14:00,0.46471888545088946
20131106 15:00,0.5031658896979779
20131106 16:00,0.4734506073401058
20131106 17:00,0.3601588083343295
20131106 18:00,0.23467965688714187
20131106 19:00,0.18959569983811253
20131106 20:00,0.2081964837590778
20131106 21:00,0.26762103296425455
20131106 22:00,0.15074523400310313
20131106 23:00,0.11412547890418825
20131107 0:00,0.2516052037994901
20131107 1:00,0.3582087416851621
20131107 2:00,0.42797818096995466
20131107 3:00,0.33849759647185473
20131107 4:00,0.4045961232840688
20131107 5:00,0.49074093363285554
20131107 6:00,0.6000466039940247
20131107 7:00,0.7958990978477012
20131107 8:00,0.7124242859155848
20131107 9:00,0.41632097522586936
20131107 10:00,0.132182841612219
20131107 11:00,-0.04479988659603049
20131107 12:00,0.3656994771407804
20131107 13:00,0.39883898171423293
20131107 14:00,0.4320239683799043
20131107 15:00,0.24622758580505621
20131107 16:00,0.5752591144748033
20131107 17:00,0.6435268674493313
20131107 18:00,0.6880573051094085
20131107 19:00,0.6454950871258568
20131107 20:00,0.6740393045734501
20131107 21:00,0.6689685204080421
20131107 22:00,0.7415301246479664
20131107 23:00,0.7923797935050095
20131108 0:00,0.8167141376902496
20131108 1:00,0.7981059878259322
20131108 2:00,0.7965293796272395
20131108 3:00,0.7981274344352405
20131108 4:00,0.8316649575509154
20131108 5:00,0.8430285790329993
20131108 6:00,0.784348190604979
20131108 7:00,0.7393402314673319
20131108 8:00,0.6906509767335863
20131108 9:00,0.6092316954593728
20131108 10:00,0.5210031050814115
20131108 11:00,0.4481931651460739
20131108 12:00,0.39330158171329244
20131108 13:00,0.357557291862194
20131108 14:00,0.3359005084655753
20131108 15:00,0.2644222456606428
20131108 16:00,0.21803967847443817
20131108 17:00,0.22489183760095488
20131108 18:00,0.2491871989168853
20131108 19:00,0.214913511100515
20131108 20:00,0.20424390664387365
20131108 21:00,0.2904136638919739
20131108 22:00,0.41144366443877844
20131108 23:00,0.4570810771957762
20131109 0:00,0.4241354544614624
20131109 1:00,0.4231849005299787
20131109 2:00,0.44665781228962287
20131109 3:00,0.4897809726220306
20131109 4:00,0.5427403506120364
20131109 5:00,0.5682089995492657
20131109 6:00,0.574108328078431
20131109 7:00,0.5843423803546843
20131109 8:00,0.6160601570462414
20131109 9:00,0.5873625758827788
20131109 10:00,0.466712891929596
20131109 11:00,0.4113215401739648
20131109 12:00,0.37351493942927205
20131109 13:00,0.3710117665367504
20131109 14:00,0.46117614354287606
20131109 15:00,0.43882777571225773
20131109 16:00,0.39754889216398764
20131109 17:00,0.38202504907305096
20131109 18:00,0.3798961218455118
20131109 19:00,0.3751899812757781
20131109 20:00,0.3866577778752925
20131109 21:00,0.4417805665729635
20131109 22:00,0.5218452290122396
20131109 23:00,0.5183276445233547
20131110 0:00,0.4791357438294339
20131110 1:00,0.5240147117920722
20131110 2:00,0.5142532697742792
20131110 3:00,0.49479549559131786
20131110 4:00,0.49511106728988863
20131110 5:00,0.5186777644527871
20131110 6:00,0.5408648613665629
20131110 7:00,0.5511532324521234
20131110 8:00,0.5244011351202851
20131110 9:00,0.3970066498054548
20131110 10:00,0.34444657098606446
20131110 11:00,0.4001471924943805
20131110 12:00,0.5109254115315073
20131110 13:00,0.4438601775695845
20131110 14:00,0.40305430635897255
20131110 15:00,0.36967989038329035
20131110 16:00,0.3385982809516399
20131110 17:00,0.30222695590764176
20131110 18:00,0.2567506782335754
20131110 19:00,0.21914222428167046
20131110 20:00,0.23454573023301584
20131110 21:00,0.2846072951265554
20131110 22:00,0.3151455011498793
20131110 23:00,0.40943123319111524
20131111 0:00,0.43299710528012214
20131111 1:00,0.38539579707926364
20131111 2:00,0.3868420278765072
20131111 3:00,0.4270747143488891
20131111 4:00,0.45942364290953164
20131111 5:00,0.4736455655095988
20131111 6:00,0.4811320764162239
20131111 7:00,0.49542626175947746
20131111 8:00,0.45996717958190547
20131111 9:00,0.3077703777147018
20131111 10:00,0.2516563486300384
20131111 11:00,0.37441789422934035
20131111 12:00,0.40138896627774223
20131111 13:00,0.2956742110070549
20131111 14:00,0.23723703722409933
20131111 15:00,0.17390191668313204
20131111 16:00,0.14954401084133884
20131111 17:00,0.14699331645434532
